Line,fkSta,staMil,Station,Longitude,Latitude,Show
西部幹線,900,0,基隆,121.73997,25.13411,0
西部幹線,900,0,基隆,121.7375,25.15,0
西部幹線,900,0,基隆,121.75,25.15,0
西部幹線,900,0,基隆,121.725,25.15,0
西部幹線,900,0,基隆,121.7625,25.1375,0
西部幹線,900,0,基隆,121.75,25.1375,0
西部幹線,900,0,基隆,121.7375,25.1375,0
西部幹線,900,0,基隆,121.725,25.1375,0
西部幹線,900,0,基隆,121.7125,25.1375,0
西部幹線,910,1.3,三坑,121.74202,25.12305,0
西部幹線,910,1.3,三坑,121.7625,25.125,0
西部幹線,910,1.3,三坑,121.75,25.1125,0
西部幹線,910,1.3,三坑,121.75,25.125,0
西部幹線,910,1.3,三坑,121.7625,25.125,0
西部幹線,910,1.3,三坑,121.75,25.125,0
西部幹線,910,1.3,三坑,121.7375,25.125,0
西部幹線,910,1.3,三坑,121.75,25.1125,0
西部幹線,910,1.3,三坑,121.7375,25.125,0
西部幹線,920,3.7,八堵,121.72898,25.10843,0
西部幹線,920,3.7,八堵,121.725,25.1,0
西部幹線,920,3.7,八堵,121.7375,25.1125,0
西部幹線,920,3.7,八堵,121.725,25.1125,0
西部幹線,920,3.7,八堵,121.7375,25.1125,0
西部幹線,920,3.7,八堵,121.7125,25.125,0
西部幹線,920,3.7,八堵,121.7125,25.1125,0
西部幹線,920,3.7,八堵,121.7125,25.125,0
西部幹線,920,3.7,八堵,121.725,25.1,0
西部幹線,920,3.7,八堵,121.725,25.125,0
西部幹線,920,3.7,八堵,121.725,25.125,0
西部幹線,920,3.7,八堵,121.7125,25.1125,0
西部幹線,920,3.7,八堵,121.725,25.1125,0
西部幹線,930,6,七堵,121.71415,25.09294,1
西部幹線,930,6,七堵,121.7125,25.0875,0
西部幹線,930,6,七堵,121.7,25.1125,0
西部幹線,930,6,七堵,121.7125,25.1,0
西部幹線,930,6,七堵,121.7125,25.1,0
西部幹線,930,6,七堵,121.7,25.1,0
西部幹線,930,6,七堵,121.7,25.1125,0
西部幹線,930,6,七堵,121.7125,25.0875,0
西部幹線,930,6,七堵,121.725,25.0875,0
西部幹線,930,6,七堵,121.7125,25.075,0
西部幹線,930,6,七堵,121.725,25.0875,0
西部幹線,930,6,七堵,121.725,25.075,0
西部幹線,940,8.7,百福,121.69379,25.07795,0
西部幹線,940,8.7,百福,121.7125,25.0625,0
西部幹線,940,8.7,百福,121.6875,25.1,0
西部幹線,940,8.7,百福,121.7,25.0875,0
西部幹線,940,8.7,百福,121.6875,25.0875,0
西部幹線,940,8.7,百福,121.6875,25.075,0
西部幹線,940,8.7,百福,121.7,25.075,0
西部幹線,940,8.7,百福,121.6875,25.0625,0
西部幹線,940,8.7,百福,121.7,25.0625,0
西部幹線,950,11.7,五堵,121.66764,25.07784,0
西部幹線,950,11.7,五堵,121.675,25.075,0
西部幹線,950,11.7,五堵,121.6625,25.075,0
西部幹線,950,11.7,五堵,121.6625,25.0875,0
西部幹線,950,11.7,五堵,121.6625,25.1,0
西部幹線,950,11.7,五堵,121.65,25.0875,0
西部幹線,950,11.7,五堵,121.675,25.0875,0
西部幹線,950,11.7,五堵,121.675,25.1,0
西部幹線,960,13.1,汐止,121.66121,25.06814,0
西部幹線,960,13.1,汐止,121.6625,25.0625,0
西部幹線,960,13.1,汐止,121.675,25.0625,0
西部幹線,960,13.1,汐止,121.6625,25.05,0
西部幹線,960,13.1,汐止,121.675,25.05,0
西部幹線,970,14.6,汐科,121.64659,25.06261,0
西部幹線,970,14.6,汐科,121.65,25.0625,0
西部幹線,970,14.6,汐科,121.65,25.05,0
西部幹線,970,14.6,汐科,121.6375,25.075,0
西部幹線,970,14.6,汐科,121.6375,25.05,0
西部幹線,970,14.6,汐科,121.6375,25.0625,0
西部幹線,970,14.6,汐科,121.65,25.075,0
西部幹線,970,14.6,汐科,121.625,25.075,0
西部幹線,970,14.6,汐科,121.6375,25.0375,0
西部幹線,970,14.6,汐科,121.65,25.0375,0
西部幹線,980,19.1,南港,121.60706,25.05348,0
西部幹線,980,19.1,南港,121.6125,25.075,0
西部幹線,980,19.1,南港,121.625,25.05,0
西部幹線,980,19.1,南港,121.6,25.0625,0
西部幹線,980,19.1,南港,121.6125,25.0625,0
西部幹線,980,19.1,南港,121.625,25.0375,0
西部幹線,980,19.1,南港,121.6125,25.0375,0
西部幹線,980,19.1,南港,121.625,25.0625,0
西部幹線,980,19.1,南港,121.6,25.075,0
西部幹線,980,19.1,南港,121.6,25.05,0
西部幹線,980,19.1,南港,121.6125,25.05,0
西部幹線,980,19.1,南港,121.6,25.0375,0
西部幹線,990,21.9,松山,121.57841,25.04921,0
西部幹線,990,21.9,松山,121.575,25.025,0
西部幹線,990,21.9,松山,121.55,25.0375,0
西部幹線,990,21.9,松山,121.5625,25.0375,0
西部幹線,990,21.9,松山,121.575,25.0375,0
西部幹線,990,21.9,松山,121.5875,25.0375,0
西部幹線,990,21.9,松山,121.5625,25.025,0
西部幹線,990,21.9,松山,121.5625,25.05,0
西部幹線,990,21.9,松山,121.575,25.05,0
西部幹線,990,21.9,松山,121.5875,25.05,0
西部幹線,990,21.9,松山,121.55,25.0625,0
西部幹線,990,21.9,松山,121.5625,25.0625,0
西部幹線,990,21.9,松山,121.5875,25.075,0
西部幹線,990,21.9,松山,121.5875,25.0625,0
西部幹線,990,21.9,松山,121.55,25.05,0
西部幹線,990,21.9,松山,121.55,25.025,0
西部幹線,990,21.9,松山,121.575,25.0625,0
西部幹線,1000,28.3,臺北,121.51784,25.04771,1
西部幹線,1000,28.3,臺北,121.5125,25.0375,0
西部幹線,1000,28.3,臺北,121.525,25.05,0
西部幹線,1000,28.3,臺北,121.525,25.025,0
西部幹線,1000,28.3,臺北,121.5125,25.05,0
西部幹線,1000,28.3,臺北,121.5375,25.025,0
西部幹線,1000,28.3,臺北,121.5,25.0625,0
西部幹線,1000,28.3,臺北,121.5375,25.0375,0
西部幹線,1000,28.3,臺北,121.5375,25.05,0
西部幹線,1000,28.3,臺北,121.5125,25.0625,0
西部幹線,1000,28.3,臺北,121.525,25.0375,0
西部幹線,1000,28.3,臺北,121.5375,25.0625,0
西部幹線,1000,28.3,臺北,121.525,25.0625,0
西部幹線,1010,31.1,萬華,121.49984,25.03348,0
西部幹線,1010,31.1,萬華,121.4875,25.0375,0
西部幹線,1010,31.1,萬華,121.5,25.0125,0
西部幹線,1010,31.1,萬華,121.475,25.05,0
西部幹線,1010,31.1,萬華,121.4875,25.05,0
西部幹線,1010,31.1,萬華,121.475,25.0375,0
西部幹線,1010,31.1,萬華,121.5,25.05,0
西部幹線,1010,31.1,萬華,121.5,25.0375,0
西部幹線,1010,31.1,萬華,121.4875,25.025,0
西部幹線,1010,31.1,萬華,121.5,25.025,0
西部幹線,1010,31.1,萬華,121.5125,25.0125,0
西部幹線,1010,31.1,萬華,121.5125,25.025,0
西部幹線,1020,35.5,板橋,121.46403,25.01404,0
西部幹線,1020,35.5,板橋,121.475,24.9875,0
西部幹線,1020,35.5,板橋,121.4625,25.0,0
西部幹線,1020,35.5,板橋,121.475,25.0,0
西部幹線,1020,35.5,板橋,121.4875,25.0,0
西部幹線,1020,35.5,板橋,121.4625,25.0125,0
西部幹線,1020,35.5,板橋,121.475,25.0125,0
西部幹線,1020,35.5,板橋,121.4875,25.0125,0
西部幹線,1020,35.5,板橋,121.45,25.025,0
西部幹線,1020,35.5,板橋,121.475,25.025,0
西部幹線,1020,35.5,板橋,121.4625,25.025,0
西部幹線,1020,35.5,板橋,121.4625,25.0375,0
西部幹線,1030,38,浮洲,121.44477,25.00419,0
西部幹線,1030,38,浮洲,121.45,25.0,0
西部幹線,1030,38,浮洲,121.4625,24.9875,0
西部幹線,1030,38,浮洲,121.425,25.025,0
西部幹線,1030,38,浮洲,121.45,24.9875,0
西部幹線,1030,38,浮洲,121.45,25.0125,0
西部幹線,1030,38,浮洲,121.4375,25.025,0
西部幹線,1030,38,浮洲,121.4375,25.0125,0
西部幹線,1030,38,浮洲,121.4375,25.0,0
西部幹線,1040,40.9,樹林,121.42481,24.99121,1
西部幹線,1040,40.9,樹林,121.425,24.975,0
西部幹線,1040,40.9,樹林,121.4125,25.0125,0
西部幹線,1040,40.9,樹林,121.425,25.0125,0
西部幹線,1040,40.9,樹林,121.425,24.9875,0
西部幹線,1040,40.9,樹林,121.4375,24.9875,0
西部幹線,1040,40.9,樹林,121.4375,24.975,0
西部幹線,1040,40.9,樹林,121.425,25.0,0
西部幹線,1040,40.9,樹林,121.4125,25.0,0
西部幹線,1050,42.9,南樹林,121.40891,24.98034,0
西部幹線,1050,42.9,南樹林,121.425,24.9625,0
西部幹線,1050,42.9,南樹林,121.4125,24.9625,0
西部幹線,1050,42.9,南樹林,121.4125,24.975,0
西部幹線,1050,42.9,南樹林,121.4,25.0,0
西部幹線,1050,42.9,南樹林,121.4125,24.9875,0
西部幹線,1050,42.9,南樹林,121.4,24.9875,0
西部幹線,1060,44.8,山佳,121.39273,24.97233,0
西部幹線,1060,44.8,山佳,121.375,24.975,0
西部幹線,1060,44.8,山佳,121.3875,24.975,0
西部幹線,1060,44.8,山佳,121.4,24.9625,0
西部幹線,1060,44.8,山佳,121.3875,24.9625,0
西部幹線,1060,44.8,山佳,121.3875,24.95,0
西部幹線,1060,44.8,山佳,121.4,24.95,0
西部幹線,1060,44.8,山佳,121.375,24.9875,0
西部幹線,1060,44.8,山佳,121.3875,24.9875,0
西部幹線,1060,44.8,山佳,121.375,24.9625,0
西部幹線,1060,44.8,山佳,121.4,24.975,0
西部幹線,1070,49.2,鶯歌,121.35535,24.95432,0
西部幹線,1070,49.2,鶯歌,121.35,24.9875,0
西部幹線,1070,49.2,鶯歌,121.3625,24.975,0
西部幹線,1070,49.2,鶯歌,121.35,24.975,0
西部幹線,1070,49.2,鶯歌,121.3375,24.975,0
西部幹線,1070,49.2,鶯歌,121.3625,24.9625,0
西部幹線,1070,49.2,鶯歌,121.35,24.9625,0
西部幹線,1070,49.2,鶯歌,121.3375,24.9625,0
西部幹線,1070,49.2,鶯歌,121.3625,24.95,0
西部幹線,1070,49.2,鶯歌,121.3375,24.9375,0
西部幹線,1070,49.2,鶯歌,121.3375,24.95,0
西部幹線,1070,49.2,鶯歌,121.325,24.95,0
西部幹線,1070,49.2,鶯歌,121.375,24.9375,0
西部幹線,1070,49.2,鶯歌,121.3625,24.9375,0
西部幹線,1070,49.2,鶯歌,121.35,24.9375,0
西部幹線,1070,49.2,鶯歌,121.325,24.9375,0
西部幹線,1070,49.2,鶯歌,121.35,24.925,0
西部幹線,1070,49.2,鶯歌,121.3375,24.925,0
西部幹線,1070,49.2,鶯歌,121.35,24.95,0
西部幹線,1070,49.2,鶯歌,121.375,24.95,0
西部幹線,1080,57.4,桃園,121.31399,24.98941,1
西部幹線,1080,57.4,桃園,121.2875,24.9875,0
西部幹線,1080,57.4,桃園,121.325,24.975,0
西部幹線,1080,57.4,桃園,121.3125,24.975,0
西部幹線,1080,57.4,桃園,121.3,24.975,0
西部幹線,1080,57.4,桃園,121.325,24.9625,0
西部幹線,1080,57.4,桃園,121.3125,24.9625,0
西部幹線,1080,57.4,桃園,121.3,24.9625,0
西部幹線,1080,57.4,桃園,121.3125,24.95,0
西部幹線,1080,57.4,桃園,121.3,24.9875,0
西部幹線,1080,57.4,桃園,121.3375,25.0,0
西部幹線,1080,57.4,桃園,121.3125,25.0125,0
西部幹線,1080,57.4,桃園,121.3125,25.0,0
西部幹線,1080,57.4,桃園,121.3,25.0,0
西部幹線,1080,57.4,桃園,121.2875,25.0,0
西部幹線,1080,57.4,桃園,121.325,25.0125,0
西部幹線,1080,57.4,桃園,121.3125,24.9875,0
西部幹線,1080,57.4,桃園,121.325,24.9875,0
西部幹線,1080,57.4,桃園,121.3375,24.9875,0
西部幹線,1080,57.4,桃園,121.325,25.0,0
西部幹線,1090,63.3,內壢,121.25826,24.97281,0
西部幹線,1090,63.3,內壢,121.25,24.95,0
西部幹線,1090,63.3,內壢,121.2625,24.95,0
西部幹線,1090,63.3,內壢,121.25,24.9625,0
西部幹線,1090,63.3,內壢,121.275,24.9625,0
西部幹線,1090,63.3,內壢,121.2625,25.0,0
西部幹線,1090,63.3,內壢,121.2875,24.9625,0
西部幹線,1090,63.3,內壢,121.275,25.0,0
西部幹線,1090,63.3,內壢,121.2375,24.975,0
西部幹線,1090,63.3,內壢,121.25,24.975,0
西部幹線,1090,63.3,內壢,121.2625,24.975,0
西部幹線,1090,63.3,內壢,121.275,24.975,0
西部幹線,1090,63.3,內壢,121.2875,24.975,0
西部幹線,1090,63.3,內壢,121.2375,24.9875,0
西部幹線,1090,63.3,內壢,121.25,24.9875,0
西部幹線,1090,63.3,內壢,121.2625,24.9875,0
西部幹線,1090,63.3,內壢,121.275,24.9875,0
西部幹線,1090,63.3,內壢,121.2625,24.9625,0
西部幹線,1100,67.3,中壢,121.22559,24.95364,0
西部幹線,1100,67.3,中壢,121.2125,24.9625,0
西部幹線,1100,67.3,中壢,121.2375,24.9625,0
西部幹線,1100,67.3,中壢,121.225,24.9625,0
西部幹線,1100,67.3,中壢,121.2125,24.975,0
西部幹線,1100,67.3,中壢,121.225,24.975,0
西部幹線,1100,67.3,中壢,121.225,24.9375,0
西部幹線,1100,67.3,中壢,121.2375,24.95,0
西部幹線,1100,67.3,中壢,121.225,24.95,0
西部幹線,1100,67.3,中壢,121.2375,24.9375,0
西部幹線,1100,67.3,中壢,121.25,24.9375,0
西部幹線,1100,67.3,中壢,121.2125,24.9375,0
西部幹線,1100,67.3,中壢,121.225,24.925,0
西部幹線,1100,67.3,中壢,121.2,24.9625,0
西部幹線,1100,67.3,中壢,121.2,24.95,0
西部幹線,1100,67.3,中壢,121.2125,24.95,0
西部幹線,1110,73.1,埔心,121.18366,24.91945,0
西部幹線,1110,73.1,埔心,121.1625,24.9375,0
西部幹線,1110,73.1,埔心,121.175,24.9125,0
西部幹線,1110,73.1,埔心,121.175,24.9375,0
西部幹線,1110,73.1,埔心,121.2,24.9375,0
西部幹線,1110,73.1,埔心,121.1875,24.9125,0
西部幹線,1110,73.1,埔心,121.2,24.9125,0
西部幹線,1110,73.1,埔心,121.2125,24.9125,0
西部幹線,1110,73.1,埔心,121.2,24.9,0
西部幹線,1110,73.1,埔心,121.175,24.925,0
西部幹線,1110,73.1,埔心,121.1875,24.925,0
西部幹線,1110,73.1,埔心,121.2,24.925,0
西部幹線,1110,73.1,埔心,121.2125,24.925,0
西部幹線,1110,73.1,埔心,121.1875,24.9,0
西部幹線,1110,73.1,埔心,121.175,24.9,0
西部幹線,1110,73.1,埔心,121.1875,24.95,0
西部幹線,1110,73.1,埔心,121.1875,24.9375,0
西部幹線,1120,77.1,楊梅,121.14645,24.91434,0
西部幹線,1120,77.1,楊梅,121.1375,24.9,0
西部幹線,1120,77.1,楊梅,121.125,24.9375,0
西部幹線,1120,77.1,楊梅,121.1125,24.9,0
西部幹線,1120,77.1,楊梅,121.125,24.9,0
西部幹線,1120,77.1,楊梅,121.15,24.9,0
西部幹線,1120,77.1,楊梅,121.1375,24.9375,0
西部幹線,1120,77.1,楊梅,121.1375,24.9125,0
西部幹線,1120,77.1,楊梅,121.15,24.9125,0
西部幹線,1120,77.1,楊梅,121.1625,24.9125,0
西部幹線,1120,77.1,楊梅,121.125,24.925,0
西部幹線,1120,77.1,楊梅,121.1375,24.925,0
西部幹線,1120,77.1,楊梅,121.15,24.925,0
西部幹線,1120,77.1,楊梅,121.1625,24.925,0
西部幹線,1120,77.1,楊梅,121.1125,24.9125,0
西部幹線,1120,77.1,楊梅,121.125,24.9125,0
西部幹線,1120,77.1,楊梅,121.1625,24.9,0
西部幹線,1120,77.1,楊梅,121.15,24.9375,0
西部幹線,1130,83.9,富岡,121.08304,24.93456,1
西部幹線,1130,83.9,富岡,121.1125,24.9375,0
西部幹線,1130,83.9,富岡,121.1,24.9125,0
西部幹線,1130,83.9,富岡,121.1,24.95,0
西部幹線,1130,83.9,富岡,121.0875,24.95,0
西部幹線,1130,83.9,富岡,121.075,24.95,0
西部幹線,1130,83.9,富岡,121.1125,24.95,0
西部幹線,1130,83.9,富岡,121.0875,24.9125,0
西部幹線,1130,83.9,富岡,121.1,24.925,0
西部幹線,1130,83.9,富岡,121.1125,24.925,0
西部幹線,1130,83.9,富岡,121.0875,24.9375,0
西部幹線,1130,83.9,富岡,121.1,24.9375,0
西部幹線,1130,83.9,富岡,121.075,24.9375,0
西部幹線,1130,83.9,富岡,121.0875,24.925,0
西部幹線,1140,85.6,新富,121.06759,24.93107,0
西部幹線,1140,85.6,新富,121.0625,24.9375,0
西部幹線,1140,85.6,新富,121.075,24.9125,0
西部幹線,1140,85.6,新富,121.0625,24.95,0
西部幹線,1140,85.6,新富,121.05,24.95,0
西部幹線,1140,85.6,新富,121.075,24.925,0
西部幹線,1150,87.1,北湖,121.05586,24.92191,0
西部幹線,1150,87.1,北湖,121.05,24.9125,0
西部幹線,1150,87.1,北湖,121.0375,24.9375,0
西部幹線,1150,87.1,北湖,121.05,24.9375,0
西部幹線,1150,87.1,北湖,121.0625,24.925,0
西部幹線,1150,87.1,北湖,121.05,24.925,0
西部幹線,1150,87.1,北湖,121.0625,24.9125,0
西部幹線,1150,87.1,北湖,121.0375,24.925,0
西部幹線,1160,89.6,湖口,121.04412,24.90292,0
西部幹線,1160,89.6,湖口,121.0375,24.9125,0
西部幹線,1160,89.6,湖口,121.0375,24.875,0
西部幹線,1160,89.6,湖口,121.025,24.9125,0
西部幹線,1160,89.6,湖口,121.0375,24.9,0
西部幹線,1160,89.6,湖口,121.025,24.8875,0
西部幹線,1160,89.6,湖口,121.0125,24.9125,0
西部幹線,1160,89.6,湖口,121.0625,24.9,0
西部幹線,1160,89.6,湖口,121.0375,24.8875,0
西部幹線,1160,89.6,湖口,121.05,24.9,0
西部幹線,1160,89.6,湖口,121.05,24.8875,0
西部幹線,1160,89.6,湖口,121.0625,24.8875,0
西部幹線,1160,89.6,湖口,121.0125,24.9,0
西部幹線,1160,89.6,湖口,121.025,24.9,0
西部幹線,1160,89.6,湖口,121.05,24.875,0
西部幹線,1170,95.8,新豐,120.99654,24.86961,0
西部幹線,1170,95.8,新豐,120.975,24.85,0
西部幹線,1170,95.8,新豐,120.9875,24.85,0
西部幹線,1170,95.8,新豐,120.9875,24.8875,0
西部幹線,1170,95.8,新豐,121.025,24.875,0
西部幹線,1170,95.8,新豐,121.0125,24.875,0
西部幹線,1170,95.8,新豐,121.0,24.8875,0
西部幹線,1170,95.8,新豐,121.0125,24.8875,0
西部幹線,1170,95.8,新豐,120.9875,24.875,0
西部幹線,1170,95.8,新豐,120.975,24.8625,0
西部幹線,1170,95.8,新豐,120.9875,24.8625,0
西部幹線,1170,95.8,新豐,121.0,24.8625,0
西部幹線,1170,95.8,新豐,121.0125,24.8625,0
西部幹線,1170,95.8,新豐,121.0,24.9,0
西部幹線,1170,95.8,新豐,120.975,24.875,0
西部幹線,1170,95.8,新豐,121.0,24.875,0
西部幹線,1180,100.6,竹北,121.00936,24.83892,0
西部幹線,1180,100.6,竹北,121.0,24.825,0
西部幹線,1180,100.6,竹北,121.025,24.8375,0
西部幹線,1180,100.6,竹北,121.0125,24.8375,0
西部幹線,1180,100.6,竹北,121.0375,24.85,0
西部幹線,1180,100.6,竹北,121.0125,24.825,0
西部幹線,1180,100.6,竹北,121.025,24.85,0
西部幹線,1180,100.6,竹北,121.0,24.825,0
西部幹線,1180,100.6,竹北,121.0125,24.85,0
西部幹線,1180,100.6,竹北,121.025,24.825,0
西部幹線,1180,100.6,竹北,121.0,24.85,0
西部幹線,1180,100.6,竹北,121.0125,24.825,0
西部幹線,1180,100.6,竹北,121.025,24.8625,0
西部幹線,1180,100.6,竹北,121.025,24.825,0
西部幹線,1180,100.6,竹北,120.9875,24.8375,0
西部幹線,1180,100.6,竹北,121.0375,24.8375,0
西部幹線,1180,100.6,竹北,121.025,24.825,0
西部幹線,1180,100.6,竹北,121.0,24.8375,0
西部幹線,1190,105,北新竹,120.98375,24.80864,0
西部幹線,1190,105,北新竹,120.9875,24.8125,0
西部幹線,1190,105,北新竹,120.9875,24.8,0
西部幹線,1190,105,北新竹,120.975,24.8125,0
西部幹線,1190,105,北新竹,120.9875,24.8,0
西部幹線,1190,105,北新竹,120.9875,24.825,0
西部幹線,1190,105,北新竹,120.975,24.825,0
西部幹線,1190,105,北新竹,120.9875,24.825,0
西部幹線,1190,105,北新竹,120.975,24.825,0
西部幹線,1190,105,北新竹,120.975,24.8125,0
西部幹線,1190,105,北新竹,120.9875,24.8125,0
西部幹線,1210,106.4,新竹,120.97166,24.80172,1
西部幹線,1210,106.4,新竹,120.9625,24.7875,0
西部幹線,1210,106.4,新竹,120.9625,24.775,0
西部幹線,1210,106.4,新竹,120.975,24.775,0
西部幹線,1210,106.4,新竹,120.975,24.7875,0
西部幹線,1210,106.4,新竹,120.95,24.8125,0
西部幹線,1210,106.4,新竹,120.95,24.8,0
西部幹線,1210,106.4,新竹,120.9625,24.8,0
西部幹線,1210,106.4,新竹,120.9625,24.8125,0
西部幹線,1210,106.4,新竹,120.975,24.8,0
西部幹線,1210,106.4,新竹,120.975,24.8,0
西部幹線,1210,106.4,新竹,120.9875,24.7875,0
西部幹線,1210,106.4,新竹,120.9875,24.7875,0
西部幹線,1210,106.4,新竹,120.9625,24.825,0
西部幹線,1210,106.4,新竹,120.9625,24.8125,0
西部幹線,1220,111.2,三姓橋,120.92846,24.78734,0
西部幹線,1220,111.2,三姓橋,120.925,24.8125,0
西部幹線,1220,111.2,三姓橋,120.9375,24.8125,0
西部幹線,1220,111.2,三姓橋,120.95,24.775,0
西部幹線,1220,111.2,三姓橋,120.9375,24.775,0
西部幹線,1220,111.2,三姓橋,120.9375,24.7875,0
西部幹線,1220,111.2,三姓橋,120.95,24.7875,0
西部幹線,1220,111.2,三姓橋,120.9125,24.8,0
西部幹線,1220,111.2,三姓橋,120.925,24.7875,0
西部幹線,1220,111.2,三姓橋,120.925,24.775,0
西部幹線,1220,111.2,三姓橋,120.925,24.8,0
西部幹線,1220,111.2,三姓橋,120.9375,24.8,0
西部幹線,1220,111.2,三姓橋,120.9125,24.7875,0
西部幹線,1230,114.4,香山,120.91391,24.76321,0
西部幹線,1230,114.4,香山,120.8875,24.75,0
西部幹線,1230,114.4,香山,120.925,24.7375,0
西部幹線,1230,114.4,香山,120.9125,24.775,0
西部幹線,1230,114.4,香山,120.9,24.7875,0
西部幹線,1230,114.4,香山,120.9,24.75,0
西部幹線,1230,114.4,香山,120.9,24.775,0
西部幹線,1230,114.4,香山,120.9,24.7625,0
西部幹線,1230,114.4,香山,120.9,24.7375,0
西部幹線,1230,114.4,香山,120.9125,24.7625,0
西部幹線,1230,114.4,香山,120.9125,24.725,0
西部幹線,1230,114.4,香山,120.9125,24.75,0
西部幹線,1230,114.4,香山,120.925,24.75,0
西部幹線,1230,114.4,香山,120.9125,24.7375,0
西部幹線,1230,114.4,香山,120.9375,24.75,0
西部幹線,1230,114.4,香山,120.9375,24.7625,0
西部幹線,1230,114.4,香山,120.925,24.7625,0
西部幹線,1240,120.8,崎頂,120.87183,24.72291,0
西部幹線,1240,120.8,崎頂,120.875,24.7125,0
西部幹線,1240,120.8,崎頂,120.9,24.7125,0
西部幹線,1240,120.8,崎頂,120.875,24.725,0
西部幹線,1240,120.8,崎頂,120.8875,24.725,0
西部幹線,1240,120.8,崎頂,120.8875,24.7125,0
西部幹線,1240,120.8,崎頂,120.8625,24.7125,0
西部幹線,1240,120.8,崎頂,120.9,24.725,0
西部幹線,1240,120.8,崎頂,120.8875,24.7375,0
西部幹線,1240,120.8,崎頂,120.875,24.7375,0
西部幹線,1250,125.4,竹南,120.88041,24.68663,0
西部幹線,1250,125.4,竹南,120.875,24.675,0
西部幹線,1250,125.4,竹南,120.8875,24.7,0
西部幹線,1250,125.4,竹南,120.875,24.7,0
西部幹線,1250,125.4,竹南,120.875,24.7,0
西部幹線,1250,125.4,竹南,120.9,24.6875,0
西部幹線,1250,125.4,竹南,120.9,24.6875,0
西部幹線,1250,125.4,竹南,120.8875,24.6875,0
西部幹線,1250,125.4,竹南,120.8875,24.6875,0
西部幹線,1250,125.4,竹南,120.875,24.6875,0
西部幹線,1250,125.4,竹南,120.875,24.6875,0
西部幹線,1250,125.4,竹南,120.8625,24.6875,0
西部幹線,1250,125.4,竹南,120.8625,24.6875,0
西部幹線,1250,125.4,竹南,120.9,24.675,0
西部幹線,1250,125.4,竹南,120.8875,24.675,0
西部幹線,1250,125.4,竹南,120.875,24.675,0
西部幹線,1250,125.4,竹南,120.8875,24.7,0
西部幹線,1250,125.4,竹南,120.9,24.675,0
西部幹線,1250,125.4,竹南,120.875,24.675,0
西部幹線,1250,125.4,竹南,120.8875,24.675,0
西部幹線,1250,125.4,竹南,120.8625,24.7,0
西部幹線,1250,125.4,竹南,120.9,24.675,0
西部幹線,1250,125.4,竹南,120.8625,24.6875,0
西部幹線,1250,125.4,竹南,120.875,24.6875,0
西部幹線,1250,125.4,竹南,120.8875,24.675,0
西部幹線,1250,125.4,竹南,120.8875,24.7,0
西部幹線,1250,125.4,竹南,120.875,24.7,0
西部幹線,1250,125.4,竹南,120.9,24.6875,0
西部幹線,1250,125.4,竹南,120.9,24.7,0
西部幹線,1250,125.4,竹南,120.8875,24.6625,0
西部幹線,1250,125.4,竹南,120.8875,24.6625,0
西部幹線,1250,125.4,竹南,120.9,24.6625,0
西部幹線,1250,125.4,竹南,120.9,24.6625,0
西部幹線,1250,125.4,竹南,120.8875,24.6875,0
西部幹線,1250,125.4,竹南,120.8875,24.6625,0
西部幹線,3140,130.7,造橋,120.86721,24.64186,0
西部幹線,3140,130.7,造橋,120.9,24.65,0
西部幹線,3140,130.7,造橋,120.8875,24.65,0
西部幹線,3140,130.7,造橋,120.875,24.65,0
西部幹線,3140,130.7,造橋,120.8875,24.6375,0
西部幹線,3140,130.7,造橋,120.875,24.6375,0
西部幹線,3140,130.7,造橋,120.8625,24.6375,0
西部幹線,3140,130.7,造橋,120.8875,24.625,0
西部幹線,3140,130.7,造橋,120.8625,24.625,0
西部幹線,3140,130.7,造橋,120.85,24.625,0
西部幹線,3140,130.7,造橋,120.8625,24.6125,0
西部幹線,3140,130.7,造橋,120.8875,24.65,0
西部幹線,3140,130.7,造橋,120.875,24.65,0
西部幹線,3140,130.7,造橋,120.875,24.6375,0
西部幹線,3140,130.7,造橋,120.8625,24.6375,0
西部幹線,3140,130.7,造橋,120.85,24.6375,0
西部幹線,3140,130.7,造橋,120.85,24.6375,0
西部幹線,3140,130.7,造橋,120.875,24.625,0
西部幹線,3150,136.6,豐富,120.82636,24.60442,0
西部幹線,3150,136.6,豐富,120.8125,24.6125,0
西部幹線,3150,136.6,豐富,120.825,24.6,0
西部幹線,3150,136.6,豐富,120.8375,24.6,0
西部幹線,3150,136.6,豐富,120.85,24.6,0
西部幹線,3150,136.6,豐富,120.825,24.6125,0
西部幹線,3150,136.6,豐富,120.8375,24.625,0
西部幹線,3150,136.6,豐富,120.8375,24.6125,0
西部幹線,3150,136.6,豐富,120.85,24.6125,0
西部幹線,3150,136.6,豐富,120.8125,24.6,0
西部幹線,3150,136.6,豐富,120.8125,24.6125,0
西部幹線,3150,136.6,豐富,120.8375,24.5875,0
西部幹線,3150,136.6,豐富,120.825,24.625,0
西部幹線,3150,136.6,豐富,120.825,24.5875,0
西部幹線,3160,140.6,苗栗,120.82233,24.57008,1
西部幹線,3160,140.6,苗栗,120.8,24.5625,0
西部幹線,3160,140.6,苗栗,120.825,24.575,0
西部幹線,3160,140.6,苗栗,120.8125,24.575,0
西部幹線,3160,140.6,苗栗,120.8125,24.5625,0
西部幹線,3160,140.6,苗栗,120.825,24.5625,0
